id,url,name,artist,album,explicit,popularity,duration_ms,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3dglCYsVMjPbDlU2CC9Vq7,https://open.spotify.com/track/3dglCYsVMjPbDlU2CC9Vq7,Let's See What The Night Can Do,Jason Mraz,Know.,False,62,245186,7,1,4,0.392,0.423,0.0348,0.27,0,0.117,0.288,113.537
3WpMzJqiZ3HkuuM130QoD5,https://open.spotify.com/track/3WpMzJqiZ3HkuuM130QoD5,Jorge Maravilha,Mr. Preller,Jorge Maravilha,False,4,221863,4,0,4,0.537,0.633,0.113,0.121,0,0.158,0.633,159.828
5qRJD1yaLJ5s0J3JpbgnwA,https://open.spotify.com/track/5qRJD1yaLJ5s0J3JpbgnwA,Evil Woman,Electric Light Orchestra,Flashback,False,56,259826,9,0,4,0.703,0.58,0.0282,0.461,2.74e-05,0.518,0.896,119.855
3SPcBPzvbmWLl8NU5efx4W,https://open.spotify.com/track/3SPcBPzvbmWLl8NU5efx4W,Telephone Line,Electric Light Orchestra,A New World Record,False,61,280360,9,1,4,0.467,0.367,0.0298,0.771,2.27e-05,0.0847,0.205,70.856
6xE6ZWzK1YDDSYzqOCoQlz,https://open.spotify.com/track/6xE6ZWzK1YDDSYzqOCoQlz,Last Train to London,Electric Light Orchestra,Discovery,False,65,270066,7,1,4,0.727,0.537,0.0295,0.396,0.000789,0.349,0.954,121.493
2hdNya0b6Cc2YJ8IyaQIWp,https://open.spotify.com/track/2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,Electric Light Orchestra,A New World Record,False,68,212306,0,1,4,0.549,0.651,0.0323,0.583,0,0.121,0.368,122.818
3C57ewlHARCVqeH3KiYkma,https://open.spotify.com/track/3C57ewlHARCVqeH3KiYkma,Sober,Mahalia,Sober,False,62,266287,10,0,4,0.657,0.7,0.382,0.34,0.000106,0.0992,0.61,82.113
02CygBCQOIyEuhNZqHHcNx,https://open.spotify.com/track/02CygBCQOIyEuhNZqHHcNx,It Runs Through Me,Tom Misch,Geography,False,66,261881,11,0,4,0.802,0.607,0.289,0.205,0.000748,0.246,0.274,96.916
61Ivix5DTnDPVjp1dgLyov,https://open.spotify.com/track/61Ivix5DTnDPVjp1dgLyov,Disco Yes,Tom Misch,Geography,False,63,280878,9,0,4,0.927,0.551,0.0921,0.42,0.0346,0.298,0.665,123.042
1UmIWsuzcitp1VhsEKviJZ,https://open.spotify.com/track/1UmIWsuzcitp1VhsEKviJZ,"Your Song - From ""Moulin Rouge"" Soundtrack",Ewan McGregor,Moulin Rouge,False,54,218773,5,1,4,0.271,0.318,0.0357,0.535,4.98e-05,0.109,0.231,133.147
2aXDWWlbLUapMZnYNDErmv,https://open.spotify.com/track/2aXDWWlbLUapMZnYNDErmv,"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",José Feliciano,Moulin Rouge,False,54,283933,7,0,4,0.324,0.472,0.0434,0.54,0.0371,0.214,0.184,109.014
0UREO3QWbXJW3gOUXpK1am,https://open.spotify.com/track/0UREO3QWbXJW3gOUXpK1am,The Fresh Prince of Bel-Air,DJ Jazzy Jeff & The Fresh Prince,Greatest Hits,False,63,177266,10,0,4,0.824,0.684,0.0935,0.00278,1.45e-06,0.0481,0.87,101.152
6DjKWVAqXUvMaAzO4U4CIo,https://open.spotify.com/track/6DjKWVAqXUvMaAzO4U4CIo,Tá Vendo Aquela Lua,Exaltasamba,25 Anos (Ao Vivo),False,60,196306,7,1,4,0.57,0.888,0.05,0.561,0,0.93,0.645,163.966
0PUXWbeet9gVjVMjQzoOSE,https://open.spotify.com/track/0PUXWbeet9gVjVMjQzoOSE,Temporal,Art Popular,Nova Bis - Art Popular (Dois CDs),False,40,272266,7,0,4,0.541,0.771,0.0377,0.267,0,0.182,0.676,138.158
61qds9MB7lwUKOWaEQlpxo,https://open.spotify.com/track/61qds9MB7lwUKOWaEQlpxo,Vish - Ao Vivo,Turma do Pagode,Turma do Pagode XV Anos (Ao Vivo),False,47,174493,2,0,4,0.608,0.802,0.0564,0.653,0,0.208,0.882,86.971
7Igc6JB0xPDcn5yRkkVGQX,https://open.spotify.com/track/7Igc6JB0xPDcn5yRkkVGQX,Unlonely,Jason Mraz,Know.,False,57,231266,5,0,4,0.795,0.667,0.0392,0.379,0,0.221,0.754,97.987
7BXW1QCg56yzEBV8pW8pah,https://open.spotify.com/track/7BXW1QCg56yzEBV8pW8pah,Have It All,Jason Mraz,Know.,False,66,226106,1,0,4,0.643,0.638,0.0407,0.204,0,0.0707,0.6,82.001
3NeiYiBn3rQBgurfVk92Zm,https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm,Humility (feat. George Benson),Gorillaz,The Now Now,False,66,197933,0,1,4,0.632,0.807,0.126,0.144,0.0211,0.125,0.784,160.174
7l9CE3wmEGOUYw1j4ETjnL,https://open.spotify.com/track/7l9CE3wmEGOUYw1j4ETjnL,Saturnz Barz (feat. Popcaan),Gorillaz,Humanz (Deluxe),False,65,181906,6,0,4,0.383,0.621,0.113,0.0272,0,0.427,0.213,80.051
2SpEHTbUuebeLkgs9QB7Ue,https://open.spotify.com/track/2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,Jolene,False,72,161533,1,0,4,0.674,0.537,0.0363,0.566,0,0.131,0.809,110.578
1WzAeadSKJhqykZFbJNmQv,https://open.spotify.com/track/1WzAeadSKJhqykZFbJNmQv,Your Man,Josh Turner,Your Man,False,70,211893,6,1,4,0.744,0.637,0.0241,0.337,0.000222,0.0696,0.785,100.511
6q7Tz67loOULIPEXo941hk,https://open.spotify.com/track/6q7Tz67loOULIPEXo941hk,Crush,Tessa Violet,Crush,False,67,216266,1,1,4,0.91,0.401,0.0855,0.0302,0.000159,0.0801,0.824,135.994
46h2Z0b21xC1gzluNeCiVG,https://open.spotify.com/track/46h2Z0b21xC1gzluNeCiVG,"Lamentável, Pt. III",Froid,O Pior Disco do Ano,True,52,210517,9,0,4,0.576,0.565,0.384,0.578,0,0.194,0.354,140.341
4yjglcipq7l25ztHDLcVQr,https://open.spotify.com/track/4yjglcipq7l25ztHDLcVQr,Novo Jazz,Orgânico,Novo Jazz,False,44,207930,10,0,3,0.547,0.372,0.238,0.854,0,0.0763,0.588,205.706
5bFQ4prJpaX4hVwXDe19Xu,https://open.spotify.com/track/5bFQ4prJpaX4hVwXDe19Xu,Fé no Amanhã,MC Sid,Fé no Amanhã,False,28,265440,4,0,4,0.826,0.723,0.0528,0.434,0,0.128,0.557,125.019
4kAdEd8QyzX8lUDF336q4v,https://open.spotify.com/track/4kAdEd8QyzX8lUDF336q4v,Olhares,Cynthia Luz,Olhares,False,59,237065,5,0,4,0.632,0.781,0.0954,0.308,0,0.087,0.567,92.035
3G79AJm9H5lKnngSgBT21L,https://open.spotify.com/track/3G79AJm9H5lKnngSgBT21L,Ela Tá Que Tá,Mc Davi,Ela Tá Que Tá,True,57,206829,0,1,4,0.75,0.418,0.0496,0.128,0,0.128,0.253,123.007
2njUxZ4151DWIrfIK3loFj,https://open.spotify.com/track/2njUxZ4151DWIrfIK3loFj,COPYCAT - Sofi Tukker Remix,Billie Eilish,COPYCAT (Sofi Tukker Remix),False,71,198684,4,0,4,0.682,0.955,0.0591,0.0585,3.18e-05,0.226,0.451,124.999
3bdnSozGuKsSIpxWXp9ykO,https://open.spotify.com/track/3bdnSozGuKsSIpxWXp9ykO,Because I Got High,Afroman,The Good Times,True,2,197760,7,1,4,0.8,0.34,0.489,0.166,0,0.0792,0.847,165.923
0dCr3qIupWh36ilLjRHi4P,https://open.spotify.com/track/0dCr3qIupWh36ilLjRHi4P,Virtual Insanity - Remastered,Jamiroquai,High Times - The Singles 1992 - 2006,False,12,228333,6,1,4,0.651,0.946,0.101,0.13,0,0.148,0.508,91.911
6x4tKaOzfNJpEJHySoiJcs,https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),Lou Bega,A Little Bit of Mambo,False,75,220293,5,0,4,0.622,0.807,0.408,0.103,0,0.306,0.892,174.06
2GyH5rvdnfkjzsTFaWrrov,https://open.spotify.com/track/2GyH5rvdnfkjzsTFaWrrov,On the Road Again,Willie Nelson,Willie Nelson The Collection,False,57,154360,4,1,4,0.714,0.658,0.0375,0.654,0.0914,0.778,0.85,110.97
60SdxE8apGAxMiRrpbmLY0,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Eminem,Kamikaze,True,79,244679,10,0,4,0.876,0.786,0.306,0.0627,0,0.127,0.575,153.068
2jt2WxXMCD4zjACthkJQVE,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE,The Ringer,Eminem,Kamikaze,True,73,337941,1,1,4,0.939,0.551,0.291,0.0311,0,0.192,0.42,118.552
1A8OrMrc15qpXp5MuOfvG2,https://open.spotify.com/track/1A8OrMrc15qpXp5MuOfvG2,Cruisin' - Single Edit,Huey Lewis,Greatest Hits: Huey Lewis And The News,False,55,214306,4,1,4,0.745,0.647,0.0442,0.127,0,0.0505,0.821,83.346
5a8RPWgKSmcGBGcffmIrUi,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,Thunderclouds,Sia,Thunderclouds,False,20,187026,7,1,4,0.691,0.716,0.0351,0.0085,9.06e-06,0.263,0.507,112.035
6NMtzpDQBTOfJwMzgMX0zl,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,Travis Scott,ASTROWORLD,True,70,145588,0,0,4,0.46,0.686,0.0367,0.00146,0,0.375,0.252,148.054
1xYpVRspgaLxdJLOTQkTjg,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,Travis Scott,ASTROWORLD,True,71,338438,4,0,4,0.588,0.567,0.0628,0.221,0,0.135,0.113,150.009
4j40GfL8zd2iPxrF9qHagn,https://open.spotify.com/track/4j40GfL8zd2iPxrF9qHagn,Saudosa Maloca,Demonios Da Garoa,Demônios Da Garoa,False,37,167733,9,0,4,0.74,0.526,0.0688,0.347,1.65e-06,0.216,0.903,89.456
6mTfOxORhYlpnTvm7VrL6b,https://open.spotify.com/track/6mTfOxORhYlpnTvm7VrL6b,Chove Chuva,Jorge Ben Jor,Samba Esquema Novo,False,52,184093,10,1,4,0.729,0.401,0.0418,0.644,0,0.0757,0.549,134.704
0x0nvnWLItdxqHNhUHj6Yn,https://open.spotify.com/track/0x0nvnWLItdxqHNhUHj6Yn,Peça Felicidade - Acústico,Melim,Peça Felicidade (Acústico),False,63,136549,8,0,3,0.516,0.378,0.0456,0.22,0,0.138,0.751,144.068
1qCLx3nX25NuhfPjM5E1qV,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,Ouvi Dizer,Melim,Melim,False,73,210889,7,1,4,0.641,0.614,0.0532,0.0745,0,0.093,0.727,81.011
0nb8EZAhGSMM66lrhLIsml,https://open.spotify.com/track/0nb8EZAhGSMM66lrhLIsml,Haze,Tessa Violet,Halloway,False,51,226440,2,0,4,0.783,0.503,0.0656,0.0482,0.00102,0.116,0.435,120.053
6IbZAoXN2zIiiZlEmkHy9n,https://open.spotify.com/track/6IbZAoXN2zIiiZlEmkHy9n,Aawake at Night,half•alive,3,False,43,199035,10,1,4,0.584,0.74,0.242,0.405,4.15e-06,0.569,0.33,62.916
72janFQZ2qxQOq37rnp8eg,https://open.spotify.com/track/72janFQZ2qxQOq37rnp8eg,The Fall,half•alive,3,False,46,186867,0,1,4,0.659,0.736,0.0522,0.0245,0.000251,0.0771,0.539,82.994
60T6dfF5Q7KL2ujEefzoCE,https://open.spotify.com/track/60T6dfF5Q7KL2ujEefzoCE,still feel.,half•alive,still feel.,False,2,247437,10,0,4,0.779,0.525,0.0487,0.148,0,0.0675,0.698,120.018
1ACZpHI5vZ5Ea4xGlkdGWM,https://open.spotify.com/track/1ACZpHI5vZ5Ea4xGlkdGWM,Crazy Rap (Colt 45 & 2 Zig Zags),Afroman,The Good Times,True,69,328666,9,1,4,0.927,0.367,0.382,0.325,0,0.132,0.576,99.053
7MCgEv2ovQuxfijz2WZ4kH,https://open.spotify.com/track/7MCgEv2ovQuxfijz2WZ4kH,Feels Like Home - Radio Edit,The Him,Feels Like Home,False,53,184918,8,1,4,0.65,0.827,0.0926,0.0265,5.88e-05,0.166,0.498,122.057
1Q3t9fWvHUXKsMmpD2XpUu,https://open.spotify.com/track/1Q3t9fWvHUXKsMmpD2XpUu,Cold Cold Cold,Cage The Elephant,Tell Me I'm Pretty,False,68,214386,5,1,4,0.549,0.789,0.0313,0.0178,6.68e-05,0.059,0.715,136.125
5OFMSC86JMPG87C3jAdIgJ,https://open.spotify.com/track/5OFMSC86JMPG87C3jAdIgJ,Ready to Change,Kodaline,I Wouldn't Be - EP,False,46,236933,5,0,4,0.522,0.86,0.0376,0.000384,2.64e-06,0.188,0.451,100.51
7gr57cYekMWriyJYbT7oZ4,https://open.spotify.com/track/7gr57cYekMWriyJYbT7oZ4,HANN (Alone),(G)I-DLE,HANN (Alone),False,65,205820,6,0,4,0.709,0.718,0.0312,0.059,0,0.167,0.24,104.971
2SSJPqScObwTcz8XffNRaW,https://open.spotify.com/track/2SSJPqScObwTcz8XffNRaW,Girls Like Me,Will Joseph Cook,Sweet Dreamer,False,51,192414,11,1,4,0.757,0.72,0.0425,0.0698,1.45e-05,0.112,0.96,121.968
4EpZ4eYuZOwPSSwyqpdHnJ,https://open.spotify.com/track/4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,Rex Orange County,Sunflower,True,78,252230,6,1,4,0.384,0.765,0.0579,0.646,0.00352,0.522,0.567,129.903
4sNG6zQBmtq7M8aeeKJRMQ,https://open.spotify.com/track/4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,What Do You Think About the Car?,False,68,252306,4,1,4,0.687,0.617,0.0287,0.0941,1.32e-05,0.0898,0.665,121.08
6b37xrsNCWYIUphFBazqD6,https://open.spotify.com/track/6b37xrsNCWYIUphFBazqD6,Me Gustas Tu,Manu Chao,Próxima Estación: Esperanza,False,70,239986,11,0,4,0.657,0.741,0.0825,0.663,0.494,0.222,0.908,175.949
1OkqhhiH4TEYtqxiSISYen,https://open.spotify.com/track/1OkqhhiH4TEYtqxiSISYen,Bongo Bong,Manu Chao,Clandestino,False,8,158426,9,0,4,0.754,0.546,0.063,0.945,0.000277,0.129,0.966,149.874
1uu31YSBhqisi480OmqyL9,https://open.spotify.com/track/1uu31YSBhqisi480OmqyL9,Linhas Tortas,Gabriel O Pensador,Sem Crise,False,45,344103,4,0,4,0.747,0.838,0.235,0.701,0,0.0997,0.675,100.007
5jLLpTOmXFU9D7Uyc2B5CT,https://open.spotify.com/track/5jLLpTOmXFU9D7Uyc2B5CT,Passaporte para a Fé,Gabriel O Pensador,Passaporte para a Fé,False,27,178281,9,0,4,0.73,0.503,0.245,0.183,2.41e-05,0.0878,0.96,82.554
2iNXdaNx4cArMmjCg6i3A4,https://open.spotify.com/track/2iNXdaNx4cArMmjCg6i3A4,Solitário Surfista / Surfista Solitário,Gabriel O Pensador,Sem Crise,False,52,228146,7,1,4,0.717,0.922,0.103,0.141,0,0.0525,0.722,104.958
3ujI5Tb5sebqIq2uvXL3UW,https://open.spotify.com/track/3ujI5Tb5sebqIq2uvXL3UW,Astronauta,Gabriel O Pensador,Nádegas A Declarar,False,52,283760,11,0,4,0.771,0.576,0.0371,0.515,0.00069,0.174,0.605,95.995
1eJCpFxPd8vKfQgNSvVtLP,https://open.spotify.com/track/1eJCpFxPd8vKfQgNSvVtLP,Tô Feliz (Matei o Presidente) 2,Gabriel O Pensador,Tô Feliz (Matei o Presidente) 2,False,46,240840,0,1,4,0.931,0.63,0.275,0.426,0.000856,0.0879,0.289,103.98
3AAdbLZWOptsP8ViSj71RD,https://open.spotify.com/track/3AAdbLZWOptsP8ViSj71RD,Realiti,Grimes,Art Angels,False,55,306532,9,1,4,0.638,0.632,0.029,0.000904,0.0406,0.115,0.349,114.992
3BQAK2pnTpfZvLg2MUUU5i,https://open.spotify.com/track/3BQAK2pnTpfZvLg2MUUU5i,Samurai (feat. Stevie Wonder),Djavan,Luz,False,42,288426,4,1,4,0.583,0.682,0.0297,0.381,1.38e-05,0.329,0.693,85.263
2Gkf6q9Mqai9wNhcsKCM4e,https://open.spotify.com/track/2Gkf6q9Mqai9wNhcsKCM4e,Cigano,Djavan,Djavan,False,33,284933,1,0,4,0.734,0.535,0.0356,0.00257,7.03e-05,0.123,0.399,119.94
46eu3SBuFCXWsPT39Yg3tJ,https://open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,Off the Wall,False,73,365466,11,1,4,0.878,0.821,0.089,0.126,0.0461,0.183,0.947,118.881
04U72dJzpaGsMl4edd1ZyX,https://open.spotify.com/track/04U72dJzpaGsMl4edd1ZyX,Casin,glue70,Points of Interest,False,53,106153,0,1,4,0.964,0.662,0.217,0.0631,0.0657,0.0709,0.737,104.022
5tuP8TwPbsaEsbzSeRYaec,https://open.spotify.com/track/5tuP8TwPbsaEsbzSeRYaec,Depois das Três,Don L,Caro Vapor / Vida e Veneno de Don L,False,45,184412,9,1,4,0.708,0.523,0.0382,0.294,0,0.0529,0.504,164.033
2srL4DYBekshpbprS6H0mO,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,1Kilo,Deixe Me Ir (Acústico),False,68,213191,7,1,4,0.555,0.439,0.222,0.841,0,0.106,0.705,186.581
18CO6ODntZqzMxOxigBps4,https://open.spotify.com/track/18CO6ODntZqzMxOxigBps4,Desculpa Doutor,San Joe,Desculpa Doutor,True,59,172973,4,0,5,0.635,0.559,0.36,0.862,0,0.115,0.629,128.662
5NBCRuSpMGY5ckTP6TfWDQ,https://open.spotify.com/track/5NBCRuSpMGY5ckTP6TfWDQ,Meine Kneipe,Von Wegen Lisbeth,Grande,False,57,184240,6,0,4,0.866,0.723,0.0529,0.07,2.98e-05,0.0803,0.871,110.005
0G7vexduCvboPyIGjJXQIC,https://open.spotify.com/track/0G7vexduCvboPyIGjJXQIC,Wenn du tanzt,Von Wegen Lisbeth,Grande,False,60,230413,2,0,4,0.966,0.543,0.0603,0.406,0.000416,0.0782,0.704,116.019
17eu2pSgSUpIG1GFWBnODv,https://open.spotify.com/track/17eu2pSgSUpIG1GFWBnODv,Kill V. Maim,Grimes,Art Angels,False,62,246006,11,0,4,0.578,0.947,0.036,0.00744,0.0816,0.105,0.456,134.034
78syjBKqyrvojI3R4mQuOf,https://open.spotify.com/track/78syjBKqyrvojI3R4mQuOf,Salt,B.Miles,Twenty Fifteen,False,53,201147,11,0,4,0.582,0.52,0.0667,0.331,0.246,0.269,0.274,121.965
5ESJINHtOXLh3KSsazEfRf,https://open.spotify.com/track/5ESJINHtOXLh3KSsazEfRf,Follow Your Fire,Kodaline,Politics of Living,False,54,238573,11,0,4,0.449,0.602,0.0724,0.00756,0,0.179,0.432,175.974
21H4aitXRqf0PaSzJjhy6b,https://open.spotify.com/track/21H4aitXRqf0PaSzJjhy6b,Don't Come Around,Kodaline,Politics of Living,False,43,187520,2,1,4,0.548,0.856,0.034,0.0776,1.42e-05,0.597,0.441,120.027
6TtEsPJua1fXgiaYSjo4JD,https://open.spotify.com/track/6TtEsPJua1fXgiaYSjo4JD,Tenta Vir - Acústico,1Kilo,Tenta Vir (Acústico),False,56,209981,1,0,4,0.725,0.408,0.0619,0.841,0,0.0736,0.937,92.07
3fLqmaO4vvZpFZSZy52VMp,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,Deixa (feat. Ana Gabriela),Lagum,Deixa (feat. Ana Gabriela),False,72,176025,0,1,4,0.498,0.326,0.0631,0.821,0,0.193,0.323,81.457
6WEw0z30Hvb3JuiXUZ4VKw,https://open.spotify.com/track/6WEw0z30Hvb3JuiXUZ4VKw,Não Vou Mentir,Lagum,Não Vou Mentir,False,58,187841,1,0,4,0.762,0.424,0.0361,0.139,1.96e-05,0.229,0.375,125.952
3b6iG7ZPlLxV84GU6AtyXi,https://open.spotify.com/track/3b6iG7ZPlLxV84GU6AtyXi,A Gente Nunca Conversou (Ei Moça),Lagum,A Gente Nunca Conversou (Ei Moça),False,62,100284,4,1,4,0.587,0.188,0.0943,0.82,1.21e-05,0.338,0.531,80.245
1E2TPHygHwO5m602LLaQZ3,https://open.spotify.com/track/1E2TPHygHwO5m602LLaQZ3,Samba,Lagum,Samba,False,54,160238,3,0,4,0.893,0.46,0.0639,0.197,0,0.0796,0.865,126.021
00vOICbp9QDX7e0R9l0Vl6,https://open.spotify.com/track/00vOICbp9QDX7e0R9l0Vl6,Bem Melhor,Lagum,Bem Melhor,False,63,183050,11,0,4,0.841,0.493,0.0295,0.0137,2.53e-05,0.297,0.55,118.04
5nqehpNGoRAz4wUFK3wT9k,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k,Me Solta,Nego do Borel,Me Solta,False,55,161096,9,1,4,0.66,0.958,0.239,0.191,0,0.125,0.484,144.64
5xVJU6DJHnmHnbbKS56yCC,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC,4 da manhã,UM44K,4 da manhã,False,65,216428,2,0,4,0.794,0.474,0.0387,0.66,0,0.112,0.857,111.971
4hpcc2wq84pilUgDbIPkDN,https://open.spotify.com/track/4hpcc2wq84pilUgDbIPkDN,Nossa música,UM44K,Nossa música,False,59,239642,2,1,4,0.592,0.387,0.0407,0.853,0,0.107,0.7,125.638
62pWtABV8PKLqq1qxH8YPL,https://open.spotify.com/track/62pWtABV8PKLqq1qxH8YPL,Chuva,Jaloo,#1,False,46,260635,4,0,4,0.606,0.62,0.0339,0.000238,0.247,0.438,0.437,93.988
00Xcf47ApZUt6omH2RgdUM,https://open.spotify.com/track/00Xcf47ApZUt6omH2RgdUM,Kilario,Di Melo,Di Melo,False,48,167533,11,0,4,0.862,0.726,0.035,0.275,0,0.129,0.864,126.216
23OXdR7YuUBVWh5hSnYJau,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,Trench,False,78,324466,10,0,4,0.609,0.674,0.0548,0.0735,0.06,0.345,0.315,90.009
01vv2AjxgP4uUyb8waYO5Y,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y,Morph,Twenty One Pilots,Trench,False,68,258853,8,0,4,0.734,0.607,0.0806,0.0747,0.000577,0.0968,0.518,90.023
0sXvjZV7p4uvyPN4uQo3FH,https://open.spotify.com/track/0sXvjZV7p4uvyPN4uQo3FH,Neon Gravestones,Twenty One Pilots,Trench,False,65,240266,11,0,3,0.73,0.427,0.138,0.379,0.000309,0.0893,0.392,149.45
5SehvGGC53A7SZKCLXQcyt,https://open.spotify.com/track/5SehvGGC53A7SZKCLXQcyt,Nico and the Niners,Twenty One Pilots,Trench,False,70,225040,9,0,4,0.728,0.602,0.185,0.0699,7.01e-06,0.318,0.328,140.081
1MD2yGSeBRALkMui1fZ05P,https://open.spotify.com/track/1MD2yGSeBRALkMui1fZ05P,anemone,slenderbodies,fabulist,False,63,228061,11,0,4,0.854,0.631,0.0452,0.884,0.00999,0.202,0.609,119.986
1UMB3TtruOojfm4EXqP34t,https://open.spotify.com/track/1UMB3TtruOojfm4EXqP34t,lucid,slenderbodies,lucid,False,39,260625,9,0,4,0.716,0.536,0.0497,0.847,0.21,0.439,0.362,101.866
3vkQ5DAB1qQMYO4Mr9zJN6,https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,False,73,292613,10,1,4,0.749,0.491,0.0403,0.02,0.00899,0.159,0.536,119.528
2TxCwUlqaOH3TIyJqGgR91,https://open.spotify.com/track/2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,ABBA,Abba,False,70,213266,2,1,4,0.749,0.748,0.0323,0.295,0.000443,0.469,0.827,137.547
0GjEhVFGZW8afUYGChu3Rr,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,Arrival,False,75,230400,9,1,4,0.543,0.87,0.0428,0.358,0.000939,0.792,0.754,100.804
7elIkoOS2mi8mHWoAE9Qh5,https://open.spotify.com/track/7elIkoOS2mi8mHWoAE9Qh5,Seja Para Mim - Acústico / Ao Vivo,Maneva,Acústico Na Casa Do Lago (Acústico / Ao Vivo),False,49,216251,5,1,4,0.773,0.386,0.0395,0.607,0.177,0.688,0.506,123.755
17OqI90oTFZ3J8PVu6j07V,https://open.spotify.com/track/17OqI90oTFZ3J8PVu6j07V,Voulez-Vous,ABBA,Voulez-Vous,False,63,309173,11,0,4,0.708,0.774,0.0372,0.149,0.00109,0.169,0.903,126.636
0J2p4KYdr6Mg4ET6JPlbe1,https://open.spotify.com/track/0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,ABBA,Super Trouper,False,69,252853,0,1,4,0.764,0.626,0.0288,0.457,6.35e-06,0.201,0.961,118.34
3Dy4REq8O09IlgiwuHQ3sk,https://open.spotify.com/track/3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,Waterloo,False,65,168960,2,1,4,0.445,0.949,0.0471,0.395,8.18e-06,0.0902,0.653,147.604
7J2gyNghNTzl4EsLhXp01Q,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,XXXTENTACION,?,True,69,176590,10,0,4,0.562,0.579,0.484,0.274,0,0.102,0.577,84.143
36ylLzMtvJ2CItc7bN4TcF,https://open.spotify.com/track/36ylLzMtvJ2CItc7bN4TcF,Taro,alt-J,An Awesome Wave,False,59,314986,5,1,4,0.35,0.476,0.034,0.765,0.0039,0.0785,0.293,171.938
3zopUGxKy1Uz4cKtDGjZry,https://open.spotify.com/track/3zopUGxKy1Uz4cKtDGjZry,Mr. Sandman - 1954 #1 Billboard chart hit,The Chordettes,"""They're Riding High"" Says Archie",False,56,143133,9,1,4,0.623,0.315,0.0475,0.709,0,0.0874,0.625,110.38
0Dn40gxVCMo5TkgS8Ik18Q,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,Falling Down - Bonus Track,Lil Peep,Falling Down (Bonus Track),True,14,196400,4,0,4,0.669,0.574,0.0286,0.0175,0.00294,0.146,0.273,120.013
0s3nnoMeVWz3989MkNQiRf,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,True,15,239835,6,0,4,0.511,0.566,0.2,0.349,0,0.34,0.218,83.903
2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,A Star Is Born Soundtrack,False,86,215733,7,1,4,0.572,0.385,0.0308,0.371,0,0.231,0.323,95.799
3486Lr8wG9lwDDImcHMR6f,https://open.spotify.com/track/3486Lr8wG9lwDDImcHMR6f,Belly Dance,Kayliah - Pegguy Tabu,Hostile Super Stars,False,0,237026,0,1,4,0.751,0.708,0.0746,0.307,0,0.0681,0.744,90.248
5Lc24nn70WSNSHfk9tAEtz,https://open.spotify.com/track/5Lc24nn70WSNSHfk9tAEtz,Hey Oh - Radio Edit,Tragédie,Tragédie,False,16,211719,8,0,4,0.929,0.365,0.0705,0.0031,0,0.053,0.865,95.021
51SomfozsKSR3teFcrFQ4S,https://open.spotify.com/track/51SomfozsKSR3teFcrFQ4S,Concheta,Língua de Trapo,Língua De Trapo,False,12,254133,11,0,3,0.552,0.358,0.0289,0.47,0,0.685,0.617,97.509
